rera_office_number,company_name_en,company_name_ar,trade_licence,status,registration_date,expiry_date,address,phone_office,email_office,website,specialisation_tags,land_specialist_flag,source_url,retrieved_date,pdpl_compliance_note
48437,NOOR OASIS REAL ESTATE BROKERAGE L.L.C,,,,,,"Office 2700-066, Building Al saqr business tower, Trade Centre, -, Dubai, PO Box -",+971559597862,,https://www.propertyfinder.ae/en/broker/noor-oasis-real-estate-brokerage-l-l-c-11061,total_properties:2,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
48438,V A M REALTY L.L.C,,,,,,"Office Office 74, Building Rasis Business Tower, Al Barsha, Al Barsha 1, Dubai, PO Box 0",+971585204004,admin@realtyvam.com,https://www.propertyfinder.ae/en/broker/v-a-m-realty-l-l-c-11137,total_properties:123,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
48446,VALENTIN ALTERGOTT REAL ESTATE BROKER L.L.C,,,,,,"Office 210, Building sheikh khalifa building, Deira, ., Dubai, PO Box .",+971585344500,altergott@valentine.realestate,https://www.propertyfinder.ae/en/broker/valentin-altergott-real-estate-broker-l-l-c-10797,total_properties:4,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
48502,NYX HOME FINDERS REAL ESTATE L.L.C,,,,,,"Office ,, Building ,, Dubai Industrial City, Saih Shuaib 3, Dubai, PO Box 00000",+971561335217,info@nyxhomefinders.com,https://www.propertyfinder.ae/en/broker/nyx-home-finders-real-estate-l-l-c-v2-12982,total_properties:5,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
48510,EMPIRE LIVING PROPERTIES L.L.C,,,,,,"Office ........., Building .........., Al Quoz, ------, Dubai,",+971543962447,,https://www.propertyfinder.ae/en/broker/empire-living-properties-l-l-c-10962,total_properties:7,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
48543,MAKE MY HOME REAL ESTATE L.L.C,,,,,,"Office 302B, Building Diamond Business Center 1, Arjan, Al Barsha South Third, Dubai,",+971585291561,arun@mmhome.ae,https://www.propertyfinder.ae/en/broker/make-my-home-real-estate-l-l-c-11121,total_properties:3,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
48547,DINAR HOMES PROPERTIES,,,,,,"Office 347- 4978 /28, Building khaled hamed matar al baloshi, Bur Dubai, al merkaad, Dubai,",+971504246447,yazeed@dinarproperties.ae,https://www.propertyfinder.ae/en/broker/dinar-homes-properties-11373,"commercial_listings:1,total_properties:1",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
48548,LEXIMO REAL ESTATE L.L.C,,,,,,"Office 1319, Building Park Lane Tower, Business Bay, Al A'amal Street, Dubai, PO Box 00000",+971522143535,admin@leximmo-dubai.com,https://www.propertyfinder.ae/en/broker/leximo-real-estate-l-l-c-11053,total_properties:13,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
48568,D I O SKY REAL ESTATE BROKERAGE L.L.C,,,,,,"Office ., Building .., Business Bay, ., Dubai, PO Box ..",+971521871752,sales@diosky.ae,https://www.propertyfinder.ae/en/broker/d-i-o-sky-real-estate-brokerage-l-l-c-10769,"commercial_listings:5,total_properties:304",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
48569,SPEC HOME PROPERTIES L.L.C,,,,,,"Office -, Building DAMAC Smart Heights, Barsha Heights (Tecom), -, Dubai, PO Box -",+971521012966,info@specproperties.ae,https://www.propertyfinder.ae/en/broker/spec-home-properties-l-l-c-11359,total_properties:5,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
48571,HIGHGROVE REALTY L.L.C,,,,,,"Office 3104, Building Park Lane Tower, Business Bay, Business Bay, Dubai,",+971522040674,aigerim@highgroverealty.com,https://www.propertyfinder.ae/en/broker/highgrove-realty-l-l-c-11011,"commercial_listings:4,total_properties:18",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
48630,FINSURE REAL ESTATE L.L.C,,,,,,"Office 310, Building Ali Khalifa Belaisha Bin Belaisha Alketbi Building, Al Karama, 45A Street, Dubai, PO Box 00",+971551593828,krishnakumar@finsure.ae,https://www.propertyfinder.ae/en/broker/finsure-real-estate-l-l-c-12089,total_properties:6,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
48658,ARABREST FOR REAL ESTATE BUYING & SELLING BROKERAGE,,,,,,"Office Office 01, Building O1, Al Quoz, Street 21 A, Dubai,",+971506383333,,https://www.propertyfinder.ae/en/broker/arabrest-for-real-estate-buying-selling-brokerage-11534,"commercial_listings:1,total_properties:1",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
48669,EIGHTY EIGHT & ELEVATE REAL ESTATE BROKERAGE L.L.C,,,,,,"Office 33 , 14th Floor, Building Boulevard Plaza Tower 1, Downtown Dubai, Dubai, PO Box 0000",+971523126555,,https://www.propertyfinder.ae/en/broker/eighty-eight-elevate-real-estate-brokerage-l-l-c-12756,total_properties:7,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
48686,O W J REAL ESTATE L.L.C,,,,,,"Office Office No. 1303, Building Westburry Tower, Business Bay, ., Dubai, PO Box .",+971585199206,,https://www.propertyfinder.ae/en/broker/o-w-j-real-estate-l-l-c-10966,"commercial_listings:1,total_properties:93",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
48695,A Z H REAL ESTATE L.L.C,,,,,,"Office Office -1940, Building Tamani Arts Building, Business Bay, Al Asayel St, Dubai, PO Box .",+971556972567,info@atozrealestate-dubai.com,https://www.propertyfinder.ae/en/broker/a-z-h-real-estate-l-l-c-11542,total_properties:17,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
48711,PFY REAL ESTATE BROKERAGE L.L.C,,,,,,"Office 1404, Building Tamani Arts Tower, Business Bay, Bay Area, Dubai,",+971507200791,accounts@propertiesfouryou.com,https://www.propertyfinder.ae/en/broker/pfy-real-estate-brokerage-l-l-c-10855,total_properties:4,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
48749,INNOVO VISION REAL ESTATE L.L.C,,,,,,"Office 7th Floor, Building Dubai National Insurance Building, Deira, -, Dubai, PO Box -",+971563641790,,https://www.propertyfinder.ae/en/broker/innovo-vision-real-estate-l-l-c-11083,"commercial_listings:15,total_properties:15",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
48756,YIELD PROPERTIES L.L.C,,,,,,"Office Building 6, Building The Bureau Business Center, Bur Dubai, Gold & Diamond Park, Dubai,",+971565578866,reem.alkhatib@yieldproperties.ae,https://www.propertyfinder.ae/en/broker/yield-properties-l-l-c-11557,total_properties:1,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
48766,ELVA MANSIONS REAL ESTATE L.L.C,,,,,,"Office ., Building ., Downtown Dubai, ., Dubai, PO Box .",+971586678140,,https://www.propertyfinder.ae/en/broker/elva-mansions-real-estate-l-l-c-11091,total_properties:7,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
48780,CIEL DORE REAL ESTATE L.L.C,,,,,,"Office 321, Building Xavier business center, Deira, al muteena, Dubai, PO Box 000",+971529304612,,https://www.propertyfinder.ae/en/broker/ciel-dore-real-estate-l-l-c-v2-13101,total_properties:11,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
48786,LUSSO REAL ESTATE L.L.C,,,,,,"Office 406, Building The Onyx Tower 1, The Greens, ., Dubai,",+97145729866,nick@lussorealestate.com,https://www.propertyfinder.ae/en/broker/lusso-real-estate-l-l-c-10945,total_properties:19,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
48791,DELARGY REAL ESTATE L.L.C,,,,,,"Office 15C-07 & 15C-08, Building I-Rise Tower, Barsha Heights (Tecom), ., Dubai, PO Box 0",+971551510302,sarah@delargyrealestate.com,https://www.propertyfinder.ae/en/broker/delargy-real-estate-l-l-c-10835,"commercial_listings:253,total_properties:263",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
48796,A E B REAL ESTATE BROKERAGE L.L.C,,,,,,"Office 0, Building 0, Deira, 0, Dubai, PO Box 0",+97144356811,ahmed.bahaa@aebrokerage.ae,https://www.propertyfinder.ae/en/broker/a-e-b-real-estate-brokerage-l-l-c-12146,"commercial_listings:1,total_properties:14",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
48844,EMINENCE ENCLAVE REALESTATE L.L.C,,,,,,"Office Tower B 2601, Building Media City, Dubai Media City, N/A, Dubai, PO Box --",+971527964376,zani@eminenceuae.com,https://www.propertyfinder.ae/en/broker/eminence-enclave-realestate-l-l-c-11229,total_properties:33,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
48859,VOW REAL ESTATE L.L.C,,,,,,"Office ,, Building ,, Deira, ,, Dubai, PO Box 00",+971551152295,kanchan.korani@vowhomes.com,https://www.propertyfinder.ae/en/broker/vow-real-estate-l-l-c-12252,"commercial_listings:1,total_properties:5",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
48864,LUMINA SKY PROPERTIES L.L.C,,,,,,"Office IRise Tower, Building IRise Tower, Barsha Heights (Tecom), 17-C-06, Dubai, PO Box 00000",+971566894321,fadi@luminaproperties.ae,https://www.propertyfinder.ae/en/broker/lumina-sky-properties-l-l-c-11041,total_properties:16,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
48868,SLASH PROPERTIES L.L.C,,,,,,"Office 2010, Building lake central tower, Business Bay, Marasi Drive, Dubai, PO Box 0000",+971523410586,admin@slashproperties.ae,https://www.propertyfinder.ae/en/broker/slash-properties-l-l-c-12088,total_properties:11,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
48910,OGS REAL ESTATE BROKERAGE L.L.C,,,,,,"Office ........., Building .........., Bur Dubai, ------, Dubai, PO Box ........",+971504888040,,https://www.propertyfinder.ae/en/broker/ogs-real-estate-brokerage-l-l-c-11476,total_properties:7,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
48930,C AND M PROPERTIES L.L.C,,,,,,"Office -, Building -, Business Bay, -, Dubai, PO Box --",+971503448699,d.crasto@candmproperties.ae,https://www.propertyfinder.ae/en/broker/c-and-m-properties-l-l-c-12790,"commercial_listings:2,total_properties:7",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
48944,REEMA ESHAAR REAL ESTATE L.L.C,,,,,,"Office 00, Building 00, Business Bay, 00, Dubai, PO Box 0000",+971585879174,,https://www.propertyfinder.ae/en/broker/reema-eshaar-real-estate-l-l-c-10844,total_properties:50,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
48971,SHOPOSKI REAL ESTATE L.L.C,,,,,,"Office S1-40, Building Niyaz Ahmad Building, Dubai Investment Park, ., Dubai, PO Box .",+971523027028,office@shoposki.ae,https://www.propertyfinder.ae/en/broker/shoposki-real-estate-l-l-c-11185,total_properties:12,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
48992,NAVA PROPERTIES L.L.C,,,,,,"Office 55-0, Building Bin Dasmal Building, Al Quoz, Al Goze Third, Dubai, PO Box 00000",+971526780561,sales@navaproperties.me,https://www.propertyfinder.ae/en/broker/nava-properties-l-l-c-10904,total_properties:2,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49004,OAK AND STONE PROPERTIES L.L.C,,,,,,"Office 1506, Building Palace Tower, Dubai Silicon Oasis, Silicon Oasis, Dubai, PO Box 119819",+971559544307,admin@oakandstoneproperty.com,https://www.propertyfinder.ae/en/broker/oak-and-stone-properties-l-l-c-12289,total_properties:60,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49018,HEAVEN SIGNATURE PROPERTIES L.L.C,,,,,,"Office 13, Building 1, Business Bay, Business bay, Dubai, PO Box 0000",+971556430839,abraham@heavenproperties.com,https://www.propertyfinder.ae/en/broker/heaven-signature-properties-l-l-c-11178,total_properties:8,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49046,KIRPA PROPERTIES L.L.C,,,,,,"Office 0, Building 0, Barsha Heights (Tecom), 0, Dubai, PO Box 00000",+971509542101,ceo@kirpaproperties.com,https://www.propertyfinder.ae/en/broker/kirpa-properties-l-l-c-10949,"commercial_listings:7,total_properties:58",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49071,MACLEOD PROPERTIES L.L.C,,,,,,"Office Indigo, Building Optima 1, International City, Dubai,",+971562316762,info@macleodproperties.ae,https://www.propertyfinder.ae/en/broker/macleod-properties-l-l-c-12507,total_properties:44,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49097,ESCALE REAL ESTATE BROKER L.L.C,,,,,,"Office 2, Building 1, Business Bay, 3, Dubai, PO Box 0",+971509772429,,https://www.propertyfinder.ae/en/broker/escale-real-estate-broker-l-l-c-11249,"commercial_listings:1,total_properties:9",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
49104,THE FOUNDRY REAL ESTATE BROKERAGE L.L.C,,,,,,"Office ........., Building .........., Bur Dubai, ----------, Dubai, PO Box ........",+971585131837,michael@thefoundryrealty.com,https://www.propertyfinder.ae/en/broker/the-foundry-real-estate-brokerage-l-l-c-12223,total_properties:41,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49108,SHZ REAL ESTATE L.L.C,,,,,,"Office 2301, Building The Prism Tower, Business Bay, ., Dubai, PO Box .",+971556560397,samer@shzrealestate.com,https://www.propertyfinder.ae/en/broker/shz-real-estate-l-l-c-10890,total_properties:37,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49114,LORDS EMPIRE REALTY L.L.C,,,,,,"Office 105, Building Rasis Business Cente, Al Barsha, -, Dubai, PO Box -",+971585151513,sudarshan.shetty@lordsempirerealty.com,https://www.propertyfinder.ae/en/broker/lords-empire-realty-l-l-c-12661,total_properties:35,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49152,TRUSTKEY REAL ESTATE L.L.C,,,,,,"Office 1003, Building Park Place tower, Trade Centre, Sheik Zayed Road, Dubai, PO Box 000",+971503912406,,https://www.propertyfinder.ae/en/broker/trustkey-real-estate-l-l-c-12749,"commercial_listings:3,total_properties:143",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
49155,DEDAM REAL ESTATE L.L.C,,,,,,"Office -, Building -, Business Bay, -, Dubai, PO Box -",+971582856119,,https://www.propertyfinder.ae/en/broker/dedam-real-estate-l-l-c-v2-13110,total_properties:6,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
49157,LANDMARK CAPITAL REAL ESTATE BROKER L.L.C,,,,,,"Office Office No.F-228-201, Building King Amna Muhammad Husayn al-Jaziri al-Tamimi, Deira, Al-Baraha, Dubai, PO Box 00000",+971589279966,,https://www.propertyfinder.ae/en/broker/landmark-capital-real-estate-broker-l-l-c-11193,total_properties:10,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
49168,GUILD REAL ESTATE L.L.C,,,,,,"Office 304, Building 8, Business Bay, Bay Square, Dubai,",+971554983109,lg@guild-realestate.com,https://www.propertyfinder.ae/en/broker/guild-real-estate-l-l-c-12627,total_properties:79,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49169,CRESTWOOD REAL ESTATE L.L.C,,,,,,"Office Office 303, Building Imran Lashari Building, Trade Centre, ., Dubai, PO Box .",+971524937834,,https://www.propertyfinder.ae/en/broker/crestwood-real-estate-l-l-c-v2-180012,total_properties:1,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
49170,P G I REAL ESTATE BROKERAGE L.L.C,,,,,,"Office -, Building -, Deira, -, Dubai, PO Box -",+971585530126,info@property-gulf.com,https://www.propertyfinder.ae/en/broker/p-g-i-real-estate-brokerage-l-l-c-11031,"commercial_listings:4,total_properties:8",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49180,HOMIFY PROPERTIES L.L.C,,,,,,"Office 317, Building Binghatti Emerald, Jumeirah Village Circle, Al Barsha South Fourt, Dubai, PO Box 00000",+971528928385,,https://www.propertyfinder.ae/en/broker/homify-properties-12411,"commercial_listings:6,total_properties:562",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
49195,DRI REAL ESTATE L.L.C,,,,,,"Office 1-45, Building BIN DASMAL BUILDING, Al Quoz, Sheikh Zayed Road, Dubai, PO Box .",+971505270492,soshi.kato@driholdings.ae,https://www.propertyfinder.ae/en/broker/dri-real-estate-l-l-c-11037,total_properties:6,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49197,MONOPOLY A V S PROPERTIES L.L.C,,,,,,"Office 302, Building Al Gaizi Plaza 4th floor, Al Garhoud, ,, Dubai, PO Box ,",+971546664452,info@monopoly.properties,https://www.propertyfinder.ae/en/broker/monopoly-a-v-s-properties-l-l-c-v2-13268,"commercial_listings:1,total_properties:3",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49211,Aarika Real Estate,,,,,,"Office 3802, Building Churchill Business Tower, Business Bay, Business Bay, Dubai, PO Box 0000",+971589826843,salman@arika.com,https://www.propertyfinder.ae/en/broker/aarika-real-estate-11527,"commercial_listings:17,total_properties:37",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49263,FACTS & FIGURES REAL ESTATE L.L.C,,,,,,"Office Office 1011, Building Clover Bay Tower, Business Bay, -, Dubai, PO Box -",+971544440610,admin@fnfrealestate.com,https://www.propertyfinder.ae/en/broker/facts-figures-real-estate-l-l-c-12358,total_properties:3,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49308,SMART BRICKS REAL ESTATE L.L.C,,,,,,"Office Office 510, Building B2B Tower, Business Bay, -, Dubai, PO Box -",+971566789831,mohamed@smart-bricks.com,https://www.propertyfinder.ae/en/broker/smart-bricks-real-estate-l-l-c-12792,"commercial_listings:70,total_properties:90",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49309,THE PARTNER REALTORS REAL ESTATE L.L.C,,,,,,"Office 2303, Building Clover Bay, Business Bay, Marasi Drive, Dubai, PO Box 00000",+97145752435,,https://www.propertyfinder.ae/en/broker/the-partner-realtors-real-estate-l-l-c-11363,"commercial_listings:4,total_properties:27",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
49323,WIDE RANGE REAL ESTATE L.L.C,,,,,,"Office -, Building -, Business Bay, -, Dubai, PO Box -",+971525301977,admin@wrre.ae,https://www.propertyfinder.ae/en/broker/wide-range-real-estate-l-l-c-v2-12909,total_properties:1,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49326,NAHY REAL ESTATE L.L.C,,,,,,"Office office 614, Building Burlington Tower, Business Bay, ., Dubai, PO Box .",+971503212113,info@nahyrealestate.com,https://www.propertyfinder.ae/en/broker/nahy-real-estate-l-l-c-12906,"commercial_listings:4,total_properties:66",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49358,OCIA REALTY L.L.C,,,,,,"Office 302-218, Building Westburry Tower 1, Business Bay, -, Dubai, PO Box -",+971585773252,firasj@one-capital.ae,https://www.propertyfinder.ae/en/broker/ocia-realty-l-l-c-11564,total_properties:1,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49368,JSK GLOBAL REAL ESTATE L.L.C,,,,,,"Office Office No. 29, Building Sheikh Rashid Building, Bur Dubai, -, Dubai, PO Box -",+971507149140,sachin@wisdomkitab.com,https://www.propertyfinder.ae/en/broker/jsk-global-real-estate-l-l-c-v2-180139,total_properties:4,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49391,REGAL HEIGHTS PROPERTIES L.L.C,,,,,,"Office MF/63, Building Dawood Building, Al Warqa'a, Corner of 16th & 18th Street, Dubai, PO Box .",+971524282909,info@regal-heights.com,https://www.propertyfinder.ae/en/broker/regal-heights-properties-l-l-c-11392,"commercial_listings:2,total_properties:2",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49400,VELMORA REAL ESTATE L.L.C,,,,,,"Office 2208, Building SIT Tower, Dubai Silicon Oasis, Silicon Oasis, Dubai, PO Box 0000",+971554554231,hr@velmorarealestate.com,https://www.propertyfinder.ae/en/broker/velmora-real-estate-l-l-c-v2-13021,total_properties:23,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49435,L M J CAPITAL REAL ESTATE L.L.C,,,,,,"Office 9-03, Building City Walk Boulevard, City Walk, City Walk Boulevard, Dubai, PO Box 0000",+971545648144,info@lmjcapitals.com,https://www.propertyfinder.ae/en/broker/l-m-j-capital-real-estate-l-l-c-11450,total_properties:24,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49450,SHUDDHI REAL ESTATE L.L.C,,,,,,"Office -, Building -, Business Bay, -, Dubai,",+971508059014,shally@shuddhirealestate.com,https://www.propertyfinder.ae/en/broker/shuddhi-real-estate-l-l-c-11180,"commercial_listings:1,total_properties:11",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49467,PRIME AXIS REALTY L.L.C,,,,,,"Office 4812, Building Aspin Commercial Tower, Trade Centre, ,, Dubai, PO Box ,",+971554878679,,https://www.propertyfinder.ae/en/broker/prime-axis-realty-l-l-c-12105,"commercial_listings:1,total_properties:7",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
495,4ever Properties,,,,,,"Office Office 10C-04, Building i-Rise Tower, Barsha Heights (Tecom), barsha, Dubai, PO Box Tecom",+971509151363,shiva@4everproperties.com,https://www.propertyfinder.ae/en/broker/4ever-properties-7878,total_properties:13,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49513,HABITARE REAL ESTATE BROKERAGE L.L.C,,,,,,"Office 424, Building Level M, Downtown Dubai, Fountain Views , Dubai Mall, Dubai, PO Box 0000",+97145709410,peter@habitare-realestate.com,https://www.propertyfinder.ae/en/broker/habitare-real-estate-brokerage-l-l-c-11087,total_properties:5,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49521,MUNAQ REAL ESTATE L.L.C,,,,,,"Office 1F/58, Building Dawood Building, Deira, Hor Al Anz, Dubai, PO Box -",+971507201564,,https://www.propertyfinder.ae/en/broker/munaq-real-estate-l-l-c-11093,total_properties:8,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
49528,PRIME LEVEL REAL ESTATE L.L.C,,,,,,"Office 909, Building Silver Tower Office, Business Bay, -, Dubai, PO Box -",+971509227623,admin@primelevelrealestate.com,https://www.propertyfinder.ae/en/broker/prime-level-real-estate-l-l-c-12736,total_properties:11,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49541,JAC IMMO REAL ESTATE L.L.C,,,,,,"Office ., Building ., Bur Dubai, ., Dubai, PO Box .",+971504436604,hr@jacimmo.com,https://www.propertyfinder.ae/en/broker/jac-immo-real-estate-l-l-c-12760,"commercial_listings:1,total_properties:27",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49597,PEACOCK REAL ESTATE BROKERAGE L.L.C,,,,,,"Office ........., Building .........., Bur Dubai, ------, Dubai,",+971509858178,admin@peacockrealty.com,https://www.propertyfinder.ae/en/broker/peacock-real-estate-brokerage-l-l-c-11059,total_properties:11,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49629,NARM SPACE PROPERTIES L.L.C,,,,,,"Office 1814, Building The Binary by OMNIYAT, Business Bay, 32 Marasi Drive Street, Dubai, PO Box ,",+971543863277,info@narmproperties.ae,https://www.propertyfinder.ae/en/broker/narm-space-properties-l-l-c-12380,total_properties:14,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49636,N Y X HOME REALTY L.L.C,,,,,,"Office ., Building ., Business Bay, ., Dubai,",+971522733594,info@nyxhome.com,https://www.propertyfinder.ae/en/broker/n-y-x-home-realty-l-l-c-v2-13195,total_properties:20,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49643,Uplux Properties,,,,,,"Office Office 514, Building Ibn Battuta Gate Building, Jebel Ali, Ibn Battuta Gate, Dubai, PO Box 000000",+971529867171,ajay@uplux.ae,https://www.propertyfinder.ae/en/broker/uplux-properties-11183,total_properties:134,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49644,LAUREATE PROPERTIES L.L.C,,,,,,"Office 4-77, Building Rasis Business Center,, Al Barsha, -, Dubai,",+971554646806,info@laureateproperties.ae,https://www.propertyfinder.ae/en/broker/laureate-properties-l-l-c-v2-13217,"commercial_listings:2,total_properties:19",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49668,PREMIUM GATE REAL ESTATE,,,,,,"Office 2, Building 3, Business Bay, 1, Dubai,",+971555757709,,https://www.propertyfinder.ae/en/broker/premium-gate-real-estate-11493,total_properties:18,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
49675,MADE REALTY LLC,,,,,,"Office 0, Building 0, Downtown Dubai, 0, Dubai, PO Box 0",+971585906838,m.martinez@madecoproperties.com,https://www.propertyfinder.ae/en/broker/made-realty-llc-11364,total_properties:3,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49691,MOLANI PROPERTIES L.L.C,,,,,,"Office ,, Building ,, Bur Dubai, Za'abeel 2, Dubai, PO Box 00000",+971505342581,,https://www.propertyfinder.ae/en/broker/molani-properties-l-l-c-12248,total_properties:4,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
497,LAZORD REAL ESTATE,,,,,,"Office Floor 8 Office 803, Building Al Salemiyah Tower, Dubai Creek Harbour, ., Dubai, PO Box 00000",+971504977655,mohdalnimer@lazordrealestate.com,https://www.propertyfinder.ae/en/broker/lazord-real-estate-9686,total_properties:7,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49743,ZEZENIA REAL ESTATE BROKERS L.L.C S.O.C,,,,,,"Office 1912-173, Building The Binary By Omniyat, Business Bay, ,, Dubai, PO Box ,",+971561047087,yakout@zezenia.ae,https://www.propertyfinder.ae/en/broker/zezenia-real-estate-brokers-l-l-c-s-o-c-11153,total_properties:925,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49744,CAPITAL ARENA REAL ESTATE BROKERAGE L.L.C,,,,,,"Office Office 101, Building Business Arena, Business Bay, sol bay, Dubai, PO Box 00",+971585452688,,https://www.propertyfinder.ae/en/broker/capital-arena-real-estate-brokerage-l-l-c-12228,total_properties:5,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
49786,BRIKPRO REALESTATE L.L.C,,,,,,"Office -, Building -, Business Bay, -, Dubai, PO Box -",+971504437365,info@brikpro.com,https://www.propertyfinder.ae/en/broker/brikpro-realestate-l-l-c-12583,total_properties:21,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
